Description,Value,Curncy,Date,ID
Cuentas por pagar no corrientes,-,USD,2018-09-30,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2018-09-30,PAMPA_CALICHERA
Otras provisiones a largo plazo,-,USD,2018-09-30,PAMPA_CALICHERA
Pasivo por impuestos diferidos,4.440,USD,2018-09-30,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, no corrientes",-,USD,2018-09-30,PAMPA_CALICHERA
Provisiones no corrientes por beneficios a los empleados,70,USD,2018-09-30,PAMPA_CALICHERA
Otros pasivos no financieros no corrientes,-,USD,2018-09-30,PAMPA_CALICHERA
Total de pasivos no corrientes,677.526,USD,2018-09-30,PAMPA_CALICHERA
Total de pasivos,741.639,USD,2018-09-30,PAMPA_CALICHERA
Capital emitido,539.212,USD,2018-09-30,PAMPA_CALICHERA
Ganancias (pérdidas) acumuladas,476.660,USD,2018-09-30,PAMPA_CALICHERA
Prima de emisión,114.952,USD,2018-09-30,PAMPA_CALICHERA
Acciones propias en cartera,-,USD,2018-09-30,PAMPA_CALICHERA
Otras participaciones en el patrimonio,-4.795,USD,2018-09-30,PAMPA_CALICHERA
Otras reservas,1.353,USD,2018-09-30,PAMPA_CALICHERA
Patrimonio atribuible a los propietarios de la controladora,1.127.382,USD,2018-09-30,PAMPA_CALICHERA
Participaciones no controladoras,-,USD,2018-09-30,PAMPA_CALICHERA
Patrimonio total,1.127.382,USD,2018-09-30,PAMPA_CALICHERA
Total de patrimonio y pasivos,1.869.021,USD,2018-09-30,PAMPA_CALICHERA
Efectivo y equivalentes al efectivo,65.766,USD,2018-12-31,PAMPA_CALICHERA
Otros activos financieros corrientes,30.087,USD,2018-12-31,PAMPA_CALICHERA
Otros activos no financieros corrientes,-,USD,2018-12-31,PAMPA_CALICHERA
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2018-12-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, corrientes",507.782,USD,2018-12-31,PAMPA_CALICHERA
Inventarios corrientes,-,USD,2018-12-31,PAMPA_CALICHERA
Activos biológicos corrientes,-,USD,2018-12-31,PAMPA_CALICHERA
"Activos por impuestos corrientes, corrientes",17.334,USD,2018-12-31,PAMPA_CALICHERA
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,620.969,USD,2018-12-31,PAMPA_CALICHERA
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2018-12-31,PAMPA_CALICHERA
Activos corrientes totales,620.969,USD,2018-12-31,PAMPA_CALICHERA
Otros activos financieros no corrientes,-,USD,2018-12-31,PAMPA_CALICHERA
Otros activos no financieros no corrientes,-,USD,2018-12-31,PAMPA_CALICHERA
Cuentas por cobrar no corrientes,-,USD,2018-12-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2018-12-31,PAMPA_CALICHERA
"Inventarios, no corrientes",-,USD,2018-12-31,PAMPA_CALICHERA
Inversiones contabilizadas utilizando el método de la participación,1.242.451,USD,2018-12-31,PAMPA_CALICHERA
Activos intangibles distintos de la plusvalía,-,USD,2018-12-31,PAMPA_CALICHERA
Plusvalía,6.873,USD,2018-12-31,PAMPA_CALICHERA
"Propiedades, planta y equipo",3,USD,2018-12-31,PAMPA_CALICHERA
Activos biológicos no corrientes,-,USD,2018-12-31,PAMPA_CALICHERA
Propiedad de inversión,-,USD,2018-12-31,PAMPA_CALICHERA
"Activos por impuestos corrientes, no corrientes",-,USD,2018-12-31,PAMPA_CALICHERA
Activos por impuestos diferidos,-,USD,2018-12-31,PAMPA_CALICHERA
Total de activos no corrientes,1.249.327,USD,2018-12-31,PAMPA_CALICHERA
Total de activos,1.870.296,USD,2018-12-31,PAMPA_CALICHERA
Otros pasivos financieros corrientes,48.472,USD,2018-12-31,PAMPA_CALICHERA
Cuentas por pagar comerciales y otras cuentas por pagar,129,USD,2018-12-31,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2018-12-31,PAMPA_CALICHERA
Otras provisiones a corto plazo,-,USD,2018-12-31,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, corrientes",814,USD,2018-12-31,PAMPA_CALICHERA
Provisiones corrientes por beneficios a los empleados,-,USD,2018-12-31,PAMPA_CALICHERA
Otros pasivos no financieros corrientes,7.245,USD,2018-12-31,PAMPA_CALICHERA
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,56.660,USD,2018-12-31,PAMPA_CALICHERA
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2018-12-31,PAMPA_CALICHERA
Pasivos corrientes totales,56.660,USD,2018-12-31,PAMPA_CALICHERA
Otros pasivos financieros no corrientes,675.198,USD,2018-12-31,PAMPA_CALICHERA
Cuentas por pagar no corrientes,-,USD,2018-12-31,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2018-12-31,PAMPA_CALICHERA
Otras provisiones a largo plazo,-,USD,2018-12-31,PAMPA_CALICHERA
Pasivo por impuestos diferidos,1.742,USD,2018-12-31,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, no corrientes",-,USD,2018-12-31,PAMPA_CALICHERA
Provisiones no corrientes por beneficios a los empleados,130,USD,2018-12-31,PAMPA_CALICHERA
Otros pasivos no financieros no corrientes,-,USD,2018-12-31,PAMPA_CALICHERA
Total de pasivos no corrientes,677.070,USD,2018-12-31,PAMPA_CALICHERA
Total de pasivos,733.730,USD,2018-12-31,PAMPA_CALICHERA
Capital emitido,539.212,USD,2018-12-31,PAMPA_CALICHERA
Ganancias (pérdidas) acumuladas,492.758,USD,2018-12-31,PAMPA_CALICHERA
Prima de emisión,114.952,USD,2018-12-31,PAMPA_CALICHERA
Acciones propias en cartera,-,USD,2018-12-31,PAMPA_CALICHERA
Otras participaciones en el patrimonio,-4.795,USD,2018-12-31,PAMPA_CALICHERA
Otras reservas,-5.561,USD,2018-12-31,PAMPA_CALICHERA
Patrimonio atribuible a los propietarios de la controladora,1.136.566,USD,2018-12-31,PAMPA_CALICHERA
Participaciones no controladoras,-,USD,2018-12-31,PAMPA_CALICHERA
Patrimonio total,1.136.566,USD,2018-12-31,PAMPA_CALICHERA
Total de patrimonio y pasivos,1.870.296,USD,2018-12-31,PAMPA_CALICHERA
Efectivo y equivalentes al efectivo,23.414,USD,2019-03-31,PAMPA_CALICHERA
Otros activos financieros corrientes,50.298,USD,2019-03-31,PAMPA_CALICHERA
Otros activos no financieros corrientes,-,USD,2019-03-31,PAMPA_CALICHERA
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2019-03-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, corrientes",513.763,USD,2019-03-31,PAMPA_CALICHERA
Inventarios corrientes,-,USD,2019-03-31,PAMPA_CALICHERA
Activos biológicos corrientes,-,USD,2019-03-31,PAMPA_CALICHERA
"Activos por impuestos corrientes, corrientes",13.446,USD,2019-03-31,PAMPA_CALICHERA
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,600.921,USD,2019-03-31,PAMPA_CALICHERA
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2019-03-31,PAMPA_CALICHERA
Activos corrientes totales,600.921,USD,2019-03-31,PAMPA_CALICHERA
Otros activos financieros no corrientes,-,USD,2019-03-31,PAMPA_CALICHERA
Otros activos no financieros no corrientes,-,USD,2019-03-31,PAMPA_CALICHERA
Cuentas por cobrar no corrientes,-,USD,2019-03-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2019-03-31,PAMPA_CALICHERA
"Inventarios, no corrientes",-,USD,2019-03-31,PAMPA_CALICHERA
Inversiones contabilizadas utilizando el método de la participación,1.243.115,USD,2019-03-31,PAMPA_CALICHERA
Activos intangibles distintos de la plusvalía,-,USD,2019-03-31,PAMPA_CALICHERA
Plusvalía,6.873,USD,2019-03-31,PAMPA_CALICHERA
"Propiedades, planta y equipo",3,USD,2019-03-31,PAMPA_CALICHERA
Activos biológicos no corrientes,-,USD,2019-03-31,PAMPA_CALICHERA
Propiedad de inversión,-,USD,2019-03-31,PAMPA_CALICHERA
"Activos por impuestos corrientes, no corrientes",-,USD,2019-03-31,PAMPA_CALICHERA
Activos por impuestos diferidos,3.128,USD,2019-03-31,PAMPA_CALICHERA
Total de activos no corrientes,1.253.119,USD,2019-03-31,PAMPA_CALICHERA
Total de activos,1.854.040,USD,2019-03-31,PAMPA_CALICHERA
Otros pasivos financieros corrientes,169.838,USD,2019-03-31,PAMPA_CALICHERA
Cuentas por pagar comerciales y otras cuentas por pagar,37,USD,2019-03-31,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2019-03-31,PAMPA_CALICHERA
Otras provisiones a corto plazo,-,USD,2019-03-31,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, corrientes",758,USD,2019-03-31,PAMPA_CALICHERA
Provisiones corrientes por beneficios a los empleados,-,USD,2019-03-31,PAMPA_CALICHERA
Otros pasivos no financieros corrientes,12.155,USD,2019-03-31,PAMPA_CALICHERA
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,182.788,USD,2019-03-31,PAMPA_CALICHERA
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2019-03-31,PAMPA_CALICHERA
Pasivos corrientes totales,182.788,USD,2019-03-31,PAMPA_CALICHERA
Otros pasivos financieros no corrientes,524.729,USD,2019-03-31,PAMPA_CALICHERA
Cuentas por pagar no corrientes,-,USD,2019-03-31,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2019-03-31,PAMPA_CALICHERA
Otras provisiones a largo plazo,-,USD,2019-03-31,PAMPA_CALICHERA
Pasivo por impuestos diferidos,589,USD,2019-03-31,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, no corrientes",-,USD,2019-03-31,PAMPA_CALICHERA
Provisiones no corrientes por beneficios a los empleados,218,USD,2019-03-31,PAMPA_CALICHERA
Otros pasivos no financieros no corrientes,-,USD,2019-03-31,PAMPA_CALICHERA
Total de pasivos no corrientes,525.536,USD,2019-03-31,PAMPA_CALICHERA
Total de pasivos,708.324,USD,2019-03-31,PAMPA_CALICHERA
Capital emitido y pagado,539.212,USD,2019-03-31,PAMPA_CALICHERA
Ganancias (pérdidas) acumuladas,504.234,USD,2019-03-31,PAMPA_CALICHERA
Prima de emisión,114.952,USD,2019-03-31,PAMPA_CALICHERA
Acciones propias en cartera,-,USD,2019-03-31,PAMPA_CALICHERA
Otras participaciones en el patrimonio,-4.795,USD,2019-03-31,PAMPA_CALICHERA
Otras reservas,-7.887,USD,2019-03-31,PAMPA_CALICHERA
Patrimonio atribuible a los propietarios de la controladora,1.145.716,USD,2019-03-31,PAMPA_CALICHERA
Participaciones no controladoras,-,USD,2019-03-31,PAMPA_CALICHERA
Patrimonio total,1.145.716,USD,2019-03-31,PAMPA_CALICHERA
Total de patrimonio y pasivos,1.854.040,USD,2019-03-31,PAMPA_CALICHERA
Efectivo y equivalentes al efectivo,52.139,USD,2019-06-30,PAMPA_CALICHERA
Otros activos financieros corrientes,20.458,USD,2019-06-30,PAMPA_CALICHERA
Otros activos no financieros corrientes,-,USD,2019-06-30,PAMPA_CALICHERA
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2019-06-30,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, corrientes",509.347,USD,2019-06-30,PAMPA_CALICHERA
Inventarios corrientes,-,USD,2019-06-30,PAMPA_CALICHERA
Activos biológicos corrientes,-,USD,2019-06-30,PAMPA_CALICHERA
"Activos por impuestos corrientes, corrientes",17.088,USD,2019-06-30,PAMPA_CALICHERA
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,599.032,USD,2019-06-30,PAMPA_CALICHERA
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2019-06-30,PAMPA_CALICHERA
Activos corrientes totales,599.032,USD,2019-06-30,PAMPA_CALICHERA
Otros activos financieros no corrientes,-,USD,2019-06-30,PAMPA_CALICHERA
Otros activos no financieros no corrientes,-,USD,2019-06-30,PAMPA_CALICHERA
Cuentas por cobrar no corrientes,-,USD,2019-06-30,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2019-06-30,PAMPA_CALICHERA
"Inventarios, no corrientes",-,USD,2019-06-30,PAMPA_CALICHERA
Inversiones contabilizadas utilizando el método de la participación,1.243.370,USD,2019-06-30,PAMPA_CALICHERA
Activos intangibles distintos de la plusvalía,-,USD,2019-06-30,PAMPA_CALICHERA
Plusvalía,6.873,USD,2019-06-30,PAMPA_CALICHERA
"Propiedades, planta y equipo",2,USD,2019-06-30,PAMPA_CALICHERA
Activos biológicos no corrientes,-,USD,2019-06-30,PAMPA_CALICHERA
Propiedad de inversión,-,USD,2019-06-30,PAMPA_CALICHERA
"Activos por impuestos corrientes, no corrientes",-,USD,2019-06-30,PAMPA_CALICHERA
Activos por impuestos diferidos,32,USD,2019-06-30,PAMPA_CALICHERA
Total de activos no corrientes,1.250.277,USD,2019-06-30,PAMPA_CALICHERA
Total de activos,1.849.309,USD,2019-06-30,PAMPA_CALICHERA
Otros pasivos financieros corrientes,167.192,USD,2019-06-30,PAMPA_CALICHERA
Cuentas por pagar comerciales y otras cuentas por pagar,59,USD,2019-06-30,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2019-06-30,PAMPA_CALICHERA
Otras provisiones a corto plazo,-,USD,2019-06-30,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, corrientes",449,USD,2019-06-30,PAMPA_CALICHERA
Provisiones corrientes por beneficios a los empleados,-,USD,2019-06-30,PAMPA_CALICHERA
Otros pasivos no financieros corrientes,3.726,USD,2019-06-30,PAMPA_CALICHERA
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,171.426,USD,2019-06-30,PAMPA_CALICHERA
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2019-06-30,PAMPA_CALICHERA
Pasivos corrientes totales,171.426,USD,2019-06-30,PAMPA_CALICHERA
Otros pasivos financieros no corrientes,518.352,USD,2019-06-30,PAMPA_CALICHERA
Cuentas por pagar no corrientes,-,USD,2019-06-30,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2019-06-30,PAMPA_CALICHERA
Otras provisiones a largo plazo,-,USD,2019-06-30,PAMPA_CALICHERA
Pasivo por impuestos diferidos,1.746,USD,2019-06-30,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, no corrientes",-,USD,2019-06-30,PAMPA_CALICHERA
Provisiones no corrientes por beneficios a los empleados,234,USD,2019-06-30,PAMPA_CALICHERA
Otros pasivos no financieros no corrientes,-,USD,2019-06-30,PAMPA_CALICHERA
Total de pasivos no corrientes,520.332,USD,2019-06-30,PAMPA_CALICHERA
Total de pasivos,691.758,USD,2019-06-30,PAMPA_CALICHERA
Capital emitido y pagado,539.212,USD,2019-06-30,PAMPA_CALICHERA
Ganancias (pérdidas) acumuladas,511.723,USD,2019-06-30,PAMPA_CALICHERA
Prima de emisión,114.952,USD,2019-06-30,PAMPA_CALICHERA
Acciones propias en cartera,-,USD,2019-06-30,PAMPA_CALICHERA
Otras participaciones en el patrimonio,-4.795,USD,2019-06-30,PAMPA_CALICHERA
Otras reservas,-3.541,USD,2019-06-30,PAMPA_CALICHERA
Patrimonio atribuible a los propietarios de la controladora,1.157.551,USD,2019-06-30,PAMPA_CALICHERA
Participaciones no controladoras,-,USD,2019-06-30,PAMPA_CALICHERA
Patrimonio total,1.157.551,USD,2019-06-30,PAMPA_CALICHERA
Total de patrimonio y pasivos,1.849.309,USD,2019-06-30,PAMPA_CALICHERA
Efectivo y equivalentes al efectivo,43.788,USD,2019-09-30,PAMPA_CALICHERA
Otros activos financieros corrientes,118.117,USD,2019-09-30,PAMPA_CALICHERA
Otros activos no financieros corrientes,-,USD,2019-09-30,PAMPA_CALICHERA
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2019-09-30,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, corrientes",518.289,USD,2019-09-30,PAMPA_CALICHERA
Inventarios corrientes,-,USD,2019-09-30,PAMPA_CALICHERA
Activos biológicos corrientes,-,USD,2019-09-30,PAMPA_CALICHERA
"Activos por impuestos corrientes, corrientes",17.344,USD,2019-09-30,PAMPA_CALICHERA
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,697.538,USD,2019-09-30,PAMPA_CALICHERA
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2019-09-30,PAMPA_CALICHERA
Activos corrientes totales,697.538,USD,2019-09-30,PAMPA_CALICHERA
Otros activos financieros no corrientes,-,USD,2019-09-30,PAMPA_CALICHERA
Otros activos no financieros no corrientes,-,USD,2019-09-30,PAMPA_CALICHERA
Cuentas por cobrar no corrientes,-,USD,2019-09-30,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2019-09-30,PAMPA_CALICHERA
"Inventarios, no corrientes",-,USD,2019-09-30,PAMPA_CALICHERA
Inversiones contabilizadas utilizando el método de la participación,1.244.310,USD,2019-09-30,PAMPA_CALICHERA
Activos intangibles distintos de la plusvalía,-,USD,2019-09-30,PAMPA_CALICHERA
Plusvalía,6.873,USD,2019-09-30,PAMPA_CALICHERA
"Propiedades, planta y equipo",2,USD,2019-09-30,PAMPA_CALICHERA
Activos biológicos no corrientes,-,USD,2019-09-30,PAMPA_CALICHERA
Propiedad de inversión,-,USD,2019-09-30,PAMPA_CALICHERA
"Activos por impuestos corrientes, no corrientes",-,USD,2019-09-30,PAMPA_CALICHERA
Activos por impuestos diferidos,-,USD,2019-09-30,PAMPA_CALICHERA
Total de activos no corrientes,1.251.185,USD,2019-09-30,PAMPA_CALICHERA
Total de activos,1.948.723,USD,2019-09-30,PAMPA_CALICHERA
Otros pasivos financieros corrientes,194.394,USD,2019-09-30,PAMPA_CALICHERA
Cuentas por pagar comerciales y otras cuentas por pagar,49,USD,2019-09-30,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2019-09-30,PAMPA_CALICHERA
Otras provisiones a corto plazo,-,USD,2019-09-30,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, corrientes",574,USD,2019-09-30,PAMPA_CALICHERA
Provisiones corrientes por beneficios a los empleados,-,USD,2019-09-30,PAMPA_CALICHERA
Otros pasivos no financieros corrientes,2.311,USD,2019-09-30,PAMPA_CALICHERA
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,197.328,USD,2019-09-30,PAMPA_CALICHERA
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2019-09-30,PAMPA_CALICHERA
Pasivos corrientes totales,197.328,USD,2019-09-30,PAMPA_CALICHERA
Otros pasivos financieros no corrientes,578.493,USD,2019-09-30,PAMPA_CALICHERA
Cuentas por pagar no corrientes,-,USD,2019-09-30,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2019-09-30,PAMPA_CALICHERA
Otras provisiones a largo plazo,-,USD,2019-09-30,PAMPA_CALICHERA
Pasivo por impuestos diferidos,3.720,USD,2019-09-30,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, no corrientes",-,USD,2019-09-30,PAMPA_CALICHERA
Provisiones no corrientes por beneficios a los empleados,246,USD,2019-09-30,PAMPA_CALICHERA
Otros pasivos no financieros no corrientes,-,USD,2019-09-30,PAMPA_CALICHERA
Total de pasivos no corrientes,582.459,USD,2019-09-30,PAMPA_CALICHERA
Total de pasivos,779.787,USD,2019-09-30,PAMPA_CALICHERA
Capital emitido y pagado,539.212,USD,2019-09-30,PAMPA_CALICHERA
Ganancias (pérdidas) acumuladas,517.297,USD,2019-09-30,PAMPA_CALICHERA
Prima de emisión,114.952,USD,2019-09-30,PAMPA_CALICHERA
Acciones propias en cartera,-,USD,2019-09-30,PAMPA_CALICHERA
Otras participaciones en el patrimonio,-4.795,USD,2019-09-30,PAMPA_CALICHERA
Otras reservas,2.270,USD,2019-09-30,PAMPA_CALICHERA
Patrimonio atribuible a los propietarios de la controladora,1.168.936,USD,2019-09-30,PAMPA_CALICHERA
Participaciones no controladoras,-,USD,2019-09-30,PAMPA_CALICHERA
Patrimonio total,1.168.936,USD,2019-09-30,PAMPA_CALICHERA
Total de patrimonio y pasivos,1.948.723,USD,2019-09-30,PAMPA_CALICHERA
Efectivo y equivalentes al efectivo,21.315,USD,2019-12-31,PAMPA_CALICHERA
Otros activos financieros corrientes,19.650,USD,2019-12-31,PAMPA_CALICHERA
Otros activos no financieros corrientes,-,USD,2019-12-31,PAMPA_CALICHERA
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2019-12-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, corrientes",524.592,USD,2019-12-31,PAMPA_CALICHERA
Inventarios corrientes,-,USD,2019-12-31,PAMPA_CALICHERA
Activos biológicos corrientes,-,USD,2019-12-31,PAMPA_CALICHERA
"Activos por impuestos corrientes, corrientes",17.896,USD,2019-12-31,PAMPA_CALICHERA
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,583.453,USD,2019-12-31,PAMPA_CALICHERA
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2019-12-31,PAMPA_CALICHERA
Activos corrientes totales,583.453,USD,2019-12-31,PAMPA_CALICHERA
Otros activos financieros no corrientes,-,USD,2019-12-31,PAMPA_CALICHERA
Otros activos no financieros no corrientes,-,USD,2019-12-31,PAMPA_CALICHERA
Cuentas por cobrar no corrientes,-,USD,2019-12-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2019-12-31,PAMPA_CALICHERA
"Inventarios, no corrientes",-,USD,2019-12-31,PAMPA_CALICHERA
Inversiones contabilizadas utilizando el método de la participación,1.242.645,USD,2019-12-31,PAMPA_CALICHERA
Activos intangibles distintos de la plusvalía,-,USD,2019-12-31,PAMPA_CALICHERA
Plusvalía,6.873,USD,2019-12-31,PAMPA_CALICHERA
"Propiedades, planta y equipo",1,USD,2019-12-31,PAMPA_CALICHERA
Activos biológicos no corrientes,-,USD,2019-12-31,PAMPA_CALICHERA
Propiedad de inversión,-,USD,2019-12-31,PAMPA_CALICHERA
"Activos por impuestos corrientes, no corrientes",-,USD,2019-12-31,PAMPA_CALICHERA
Activos por impuestos diferidos,1.927,USD,2019-12-31,PAMPA_CALICHERA
Total de activos no corrientes,1.251.446,USD,2019-12-31,PAMPA_CALICHERA
Total de activos,1.834.899,USD,2019-12-31,PAMPA_CALICHERA
Otros pasivos financieros corrientes,177.707,USD,2019-12-31,PAMPA_CALICHERA
Cuentas por pagar comerciales y otras cuentas por pagar,225,USD,2019-12-31,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2019-12-31,PAMPA_CALICHERA
Otras provisiones a corto plazo,-,USD,2019-12-31,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, corrientes",2.423,USD,2019-12-31,PAMPA_CALICHERA
Provisiones corrientes por beneficios a los empleados,-,USD,2019-12-31,PAMPA_CALICHERA
Otros pasivos no financieros corrientes,227,USD,2019-12-31,PAMPA_CALICHERA
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,180.582,USD,2019-12-31,PAMPA_CALICHERA
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2019-12-31,PAMPA_CALICHERA
Pasivos corrientes totales,180.582,USD,2019-12-31,PAMPA_CALICHERA
Otros pasivos financieros no corrientes,500.646,USD,2019-12-31,PAMPA_CALICHERA
Cuentas por pagar no corrientes,-,USD,2019-12-31,PAMPA_CALICHERA
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2019-12-31,PAMPA_CALICHERA
Otras provisiones a largo plazo,-,USD,2019-12-31,PAMPA_CALICHERA
Pasivo por impuestos diferidos,-,USD,2019-12-31,PAMPA_CALICHERA
"Pasivos por impuestos corrientes, no corrientes",-,USD,2019-12-31,PAMPA_CALICHERA
Provisiones no corrientes por beneficios a los empleados,497,USD,2019-12-31,PAMPA_CALICHERA
Otros pasivos no financieros no corrientes,-,USD,2019-12-31,PAMPA_CALICHERA
Total de pasivos no corrientes,501.143,USD,2019-12-31,PAMPA_CALICHERA
Total de pasivos,681.725,USD,2019-12-31,PAMPA_CALICHERA
Capital emitido y pagado,539.212,USD,2019-12-31,PAMPA_CALICHERA
Ganancias (pérdidas) acumuladas,515.686,USD,2019-12-31,PAMPA_CALICHERA
Prima de emisión,114.952,USD,2019-12-31,PAMPA_CALICHERA
Acciones propias en cartera,-,USD,2019-12-31,PAMPA_CALICHERA
Otras participaciones en el patrimonio,-4.795,USD,2019-12-31,PAMPA_CALICHERA
Otras reservas,-11.881,USD,2019-12-31,PAMPA_CALICHERA
Patrimonio atribuible a los propietarios de la controladora,1.153.174,USD,2019-12-31,PAMPA_CALICHERA
Participaciones no controladoras,-,USD,2019-12-31,PAMPA_CALICHERA
Patrimonio total,1.153.174,USD,2019-12-31,PAMPA_CALICHERA
Total de patrimonio y pasivos,1.834.899,USD,2019-12-31,PAMPA_CALICHERA
Efectivo y equivalentes al efectivo,14.452,USD,2020-03-31,PAMPA_CALICHERA
Otros activos financieros corrientes,47.670,USD,2020-03-31,PAMPA_CALICHERA
Otros activos no financieros corrientes,-,USD,2020-03-31,PAMPA_CALICHERA
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2020-03-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, corrientes",530.865,USD,2020-03-31,PAMPA_CALICHERA
Inventarios corrientes,-,USD,2020-03-31,PAMPA_CALICHERA
Activos biológicos corrientes,-,USD,2020-03-31,PAMPA_CALICHERA
"Activos por impuestos corrientes, corrientes",21.154,USD,2020-03-31,PAMPA_CALICHERA
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,614.141,USD,2020-03-31,PAMPA_CALICHERA
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2020-03-31,PAMPA_CALICHERA
Activos corrientes totales,614.141,USD,2020-03-31,PAMPA_CALICHERA
Otros activos financieros no corrientes,-,USD,2020-03-31,PAMPA_CALICHERA
Otros activos no financieros no corrientes,-,USD,2020-03-31,PAMPA_CALICHERA
Cuentas por cobrar no corrientes,-,USD,2020-03-31,PAMPA_CALICHERA
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2020-03-31,PAMPA_CALICHERA
"Inventarios, no corrientes",-,USD,2020-03-31,PAMPA_CALICHERA
Inversiones contabilizadas utilizando el método de la participación,1.237.525,USD,2020-03-31,PAMPA_CALICHERA
Activos intangibles distintos de la plusvalía,-,USD,2020-03-31,PAMPA_CALICHERA
